index,nct_id,location,continent,iso
3706,NCT00975000,Germany,Europe,DEU
3706,NCT00975000,Italy,Europe,ITA
3706,NCT00975000,Poland,Europe,POL
3706,NCT00975000,Spain,Europe,ESP
3706,NCT00975000,Switzerland,Europe,CHE
3706,NCT00975000,United States,North America,USA
3707,NCT00975221,Australia,Pacifica,AUS
3707,NCT00975221,Canada,North America,CAN
3707,NCT00975221,Hungary,Europe,HUN
3707,NCT00975221,Poland,Europe,POL
3707,NCT00975221,Portugal,Europe,PRT
3707,NCT00975221,Russian Federation,North Asia,RUS
3707,NCT00975221,United States,North America,USA
3708,NCT00977080,Czech Republic,Europe,CZE
3708,NCT00977080,Denmark,Europe,DNK
3708,NCT00977080,Germany,Europe,DEU
3708,NCT00977080,Greece,Europe,GRC
3708,NCT00977080,Italy,Europe,ITA
3708,NCT00977080,Netherlands,Europe,NLD
3708,NCT00977080,Portugal,Europe,PRT
3708,NCT00977080,Russian Federation,North Asia,RUS
3708,NCT00977080,Spain,Europe,ESP
3708,NCT00977080,Sweden,Europe,SWE
3708,NCT00977080,United Kingdom,Europe,GBR
3708,NCT00977080,United States,North America,USA
3709,NCT00982722,Sweden,Europe,SWE
3710,NCT00984191,Thailand,Southest Asia,THA
3711,NCT00984282,Austria,Europe,AUT
3711,NCT00984282,Belgium,Europe,BEL
3711,NCT00984282,Bulgaria,Europe,BGR
3711,NCT00984282,China,East Asia,CHN
3711,NCT00984282,Denmark,Europe,DNK
3711,NCT00984282,France,Europe,FRA
3711,NCT00984282,Germany,Europe,DEU
3711,NCT00984282,Italy,Europe,ITA
3711,NCT00984282,Japan,East Asia,JPN
3711,NCT00984282,"Korea, Republic of",East Asia,KOR
3711,NCT00984282,Netherlands,Europe,NLD
3711,NCT00984282,Poland,Europe,POL
3711,NCT00984282,Russian Federation,North Asia,RUS
3711,NCT00984282,Saudi Arabia,Middle East,SAU
3711,NCT00984282,Spain,Europe,ESP
3711,NCT00984282,Sweden,Europe,SWE
3711,NCT00984282,United Kingdom,Europe,GBR
3711,NCT00984282,United States,North America,USA
3712,NCT00990704,Japan,East Asia,JPN
3713,NCT00993837,China,East Asia,CHN
3714,NCT00995163,Japan,East Asia,JPN
3715,NCT00999037,United States,North America,USA
3716,NCT01003652,Belgium,Europe,BEL
3719,NCT01012414,United States,North America,USA
3720,NCT01013597,United States,North America,USA
3721,NCT01025128,Israel,Middle East,ISR
3722,NCT01025453,United States,North America,USA
3723,NCT01039714,Greece,Europe,GRC
3725,NCT01042626,Italy,Europe,ITA
3726,NCT01043107,China,East Asia,CHN
3728,NCT01057732,Israel,Middle East,ISR
3729,NCT01073462,Austria,Europe,AUT
3730,NCT01074684,Italy,Europe,ITA
3731,NCT01081665,Greece,Europe,GRC
3732,NCT01083186,Greece,Europe,GRC
3734,NCT01083849,Austria,Europe,AUT
3734,NCT01083849,Germany,Europe,DEU
3735,NCT01087619,Sweden,Europe,SWE
3738,NCT01095341,Germany,Europe,DEU
3739,NCT01100619,United States,North America,USA
3742,NCT01100723,United States,North America,USA
3743,NCT01101113,"Korea, Republic of",East Asia,KOR
3746,NCT01102205,Turkey,Middle East,TUR
3747,NCT01105923,United States,North America,USA
3750,NCT01115543,Thailand,Southest Asia,THA
3751,NCT01126060,"Korea, Republic of",East Asia,KOR
3752,NCT01129492,Brazil,South America,BRA
3753,NCT01134315,United States,North America,USA
3754,NCT01134549,Australia,Pacifica,AUS
3755,NCT01134562,Australia,Pacifica,AUS
3755,NCT01134562,United States,North America,USA
3756,NCT01141309,United States,North America,USA
3757,NCT01143987,Hong Kong,East Asia,HKG
3758,NCT01145040,Germany,Europe,DEU
3760,NCT01149291,Turkey,Middle East,TUR
3761,NCT01150318,France,Europe,FRA
3762,NCT01153945,Israel,Middle East,ISR
3764,NCT01163669,United States,North America,USA
3765,NCT01167309,Germany,Europe,DEU
3765,NCT01167309,Poland,Europe,POL
3766,NCT01173289,"Korea, Republic of",East Asia,KOR
3767,NCT01178450,Spain,Europe,ESP
3769,NCT01191762,United States,North America,USA
3770,NCT01197183,France,Europe,FRA
3771,NCT01199614,United States,North America,USA
3772,NCT01204359,China,East Asia,CHN
3773,NCT01219855,United States,North America,USA
3774,NCT01220050,Italy,Europe,ITA
3775,NCT01221896,Israel,Middle East,ISR
3776,NCT01222026,Austria,Europe,AUT
3777,NCT01223638,Israel,Middle East,ISR
3778,NCT01224782,Bulgaria,Europe,BGR
3778,NCT01224782,Czech Republic,Europe,CZE
3778,NCT01224782,Romania,Europe,ROU
3779,NCT01226810,Israel,Middle East,ISR
3784,NCT01236547,United States,North America,USA
3785,NCT01240590,United States,North America,USA
3786,NCT01254565,United States,North America,USA
3787,NCT01263951,United States,North America,USA
3788,NCT01265381,Ukraine,Europe,UKR
3789,NCT01265992,Sweden,Europe,SWE
3790,NCT01268098,United States,North America,USA
3791,NCT01270321,United States,North America,USA
3793,NCT01273714,Poland,Europe,POL
3796,NCT01277510,Australia,Pacifica,AUS
3796,NCT01277510,Belgium,Europe,BEL
3796,NCT01277510,Germany,Europe,DEU
3796,NCT01277510,Hungary,Europe,HUN
3796,NCT01277510,Mexico,North America,MEX
3796,NCT01277510,Poland,Europe,POL
3796,NCT01277510,Russian Federation,North Asia,RUS
3796,NCT01277510,Slovakia,Europe,SVK
3796,NCT01277510,Spain,Europe,ESP
3796,NCT01277510,United States,North America,USA
3800,NCT01290029,Germany,Europe,DEU
3800,NCT01290029,United Kingdom,Europe,GBR
3800,NCT01290029,United States,North America,USA
3801,NCT01292044,France,Europe,FRA
3803,NCT01297309,United States,North America,USA
3806,NCT01298323,Australia,Pacifica,AUS
3806,NCT01298323,Austria,Europe,AUT
3806,NCT01298323,Belgium,Europe,BEL
3806,NCT01298323,Brazil,South America,BRA
3806,NCT01298323,Bulgaria,Europe,BGR
3806,NCT01298323,Canada,North America,CAN
3806,NCT01298323,China,East Asia,CHN
3806,NCT01298323,Czechia,Europe,CZE
3806,NCT01298323,Denmark,Europe,DNK
3806,NCT01298323,Finland,Europe,FIN
3806,NCT01298323,Germany,Europe,DEU
3806,NCT01298323,Greece,Europe,GRC
3806,NCT01298323,India,South Asia,IND
3806,NCT01298323,Israel,Middle East,ISR
3806,NCT01298323,Italy,Europe,ITA
3806,NCT01298323,"Korea, Republic of",East Asia,KOR
3806,NCT01298323,Poland,Europe,POL
3806,NCT01298323,Russian Federation,North Asia,RUS
3806,NCT01298323,Sweden,Europe,SWE
3806,NCT01298323,United Kingdom,Europe,GBR
3807,NCT01306656,United States,North America,USA
3810,NCT01311089,"Korea, Republic of",East Asia,KOR
3815,NCT01321554,Argentina,South America,ARG
3815,NCT01321554,Australia,Pacifica,AUS
3815,NCT01321554,Austria,Europe,AUT
3815,NCT01321554,Belgium,Europe,BEL
3815,NCT01321554,Brazil,South America,BRA
3815,NCT01321554,Canada,North America,CAN
3815,NCT01321554,Chile,South America,CHL
3815,NCT01321554,Czechia,Europe,CZE
3815,NCT01321554,Denmark,Europe,DNK
3815,NCT01321554,France,Europe,FRA
3815,NCT01321554,Germany,Europe,DEU
3815,NCT01321554,Italy,Europe,ITA
3815,NCT01321554,Japan,East Asia,JPN
3815,NCT01321554,"Korea, Republic of",East Asia,KOR
3815,NCT01321554,Poland,Europe,POL
3815,NCT01321554,Portugal,Europe,PRT
3815,NCT01321554,Romania,Europe,ROU
3815,NCT01321554,Russian Federation,North Asia,RUS
3815,NCT01321554,Spain,Europe,ESP
3815,NCT01321554,Sweden,Europe,SWE
3815,NCT01321554,Thailand,Southest Asia,THA
3815,NCT01321554,United Kingdom,Europe,GBR
3815,NCT01321554,United States,North America,USA
3816,NCT01325857,"Korea, Republic of",East Asia,KOR
3817,NCT01329666,United States,North America,USA
3818,NCT01333267,United States,North America,USA
3819,NCT01338597,China,East Asia,CHN
3820,NCT01341782,Japan,East Asia,JPN
3821,NCT01349634,Canada,North America,CAN
3823,NCT01354639,"Korea, Republic of",East Asia,KOR
3824,NCT01358136,Denmark,Europe,DNK
3826,NCT01368042,Greece,Europe,GRC
3827,NCT01373736,Canada,North America,CAN
3828,NCT01374659,"Korea, Republic of",East Asia,KOR
3829,NCT01376648,China,East Asia,CHN
3830,NCT01379170,Netherlands,Europe,NLD
3834,NCT01392222,United States,North America,USA
3835,NCT01398085,United Kingdom,Europe,GBR
3836,NCT01401478,Russian Federation,North Asia,RUS
3837,NCT01403324,France,Europe,FRA
3839,NCT01409798,United States,North America,USA
3840,NCT01412762,United States,North America,USA
3843,NCT01417442,Turkey,Middle East,TUR
3844,NCT01421407,Italy,Europe,ITA
3844,NCT01421407,Spain,Europe,ESP
3845,NCT01424878,United States,North America,USA
3846,NCT01426724,United States,North America,USA
3850,NCT01433809,United States,North America,USA
3851,NCT01437254,Canada,North America,CAN
3852,NCT01438554,United States,North America,USA
3853,NCT01439867,Belgium,Europe,BEL
3853,NCT01439867,Czechia,Europe,CZE
3853,NCT01439867,France,Europe,FRA
3853,NCT01439867,Germany,Europe,DEU
3853,NCT01439867,Hungary,Europe,HUN
3853,NCT01439867,Italy,Europe,ITA
3853,NCT01439867,Mexico,North America,MEX
3853,NCT01439867,Netherlands,Europe,NLD
3853,NCT01439867,New Zealand,Pacifica,NZL
3853,NCT01439867,Poland,Europe,POL
3853,NCT01439867,Russian Federation,North Asia,RUS
3853,NCT01439867,Slovakia,Europe,SVK
3853,NCT01439867,United States,North America,USA
3858,NCT01447368,Hong Kong,East Asia,HKG
3859,NCT01455181,Hungary,Europe,HUN
3861,NCT01479088,Italy,Europe,ITA
3862,NCT01481402,Denmark,Europe,DNK
3863,NCT01487057,Romania,Europe,ROU
3864,NCT01488721,United States,North America,USA
3865,NCT01496313,Czechia,Europe,CZE
3865,NCT01496313,India,South Asia,IND
3865,NCT01496313,Israel,Middle East,ISR
3865,NCT01496313,Italy,Europe,ITA
3865,NCT01496313,Netherlands,Europe,NLD
3865,NCT01496313,Poland,Europe,POL
3865,NCT01496313,Russian Federation,North Asia,RUS
3865,NCT01496313,United Kingdom,Europe,GBR
3865,NCT01496313,United States,North America,USA
3866,NCT01498341,Denmark,Europe,DNK
3867,NCT01501110,Brazil,South America,BRA
3868,NCT01502410,Australia,Pacifica,AUS
3868,NCT01502410,Canada,North America,CAN
3868,NCT01502410,United States,North America,USA
3870,NCT01510002,Poland,Europe,POL
3871,NCT01511393,United States,North America,USA
3872,NCT01512212,Turkey,Middle East,TUR
3873,NCT01530919,United States,North America,USA
3874,NCT01534897,United States,North America,USA
3875,NCT01536678,India,South Asia,IND
3877,NCT01539655,United States,North America,USA
3878,NCT01551498,United States,North America,USA
3879,NCT01552434,United States,North America,USA
3880,NCT01558115,United States,North America,USA
3882,NCT01565486,"Korea, Republic of",East Asia,KOR
3883,NCT01571843,United States,North America,USA
3884,NCT01573520,Switzerland,Europe,CHE
3886,NCT01586520,United Kingdom,Europe,GBR
3887,NCT01588288,France,Europe,FRA
3888,NCT01598727,United Kingdom,Europe,GBR
3890,NCT01616316,"Korea, Republic of",East Asia,KOR
3891,NCT01625520,Italy,Europe,ITA
3892,NCT01631305,Mexico,North America,MEX
3894,NCT01640184,China,East Asia,CHN
3896,NCT01641679,Netherlands,Europe,NLD
3898,NCT01647750,United Kingdom,Europe,GBR
3900,NCT01651000,United States,North America,USA
3901,NCT01653379,United States,North America,USA
3902,NCT01656070,Italy,Europe,ITA
3903,NCT01658085,Spain,Europe,ESP
3904,NCT01659385,United States,North America,USA
3905,NCT01660984,United States,North America,USA
3906,NCT01668238,China,East Asia,CHN
3907,NCT01691781,United States,North America,USA
3908,NCT01700699,Italy,Europe,ITA
3910,NCT01704079,United States,North America,USA
3911,NCT01707056,United States,North America,USA
3913,NCT01709292,United States,North America,USA
3914,NCT01709435,Canada,North America,CAN
3914,NCT01709435,United States,North America,USA
3915,NCT01723202,United States,North America,USA
3919,NCT01725113,United States,North America,USA
3924,NCT01728623,Japan,East Asia,JPN
3925,NCT01730638,France,Europe,FRA
3926,NCT01736163,Germany,Europe,DEU
3926,NCT01736163,Italy,Europe,ITA
3926,NCT01736163,Portugal,Europe,PRT
3926,NCT01736163,Spain,Europe,ESP
3927,NCT01736878,Germany,Europe,DEU
3929,NCT01739634,United States,North America,USA
3931,NCT01744743,China,East Asia,CHN
3937,NCT01757470,Canada,North America,CAN
3939,NCT01761149,China,East Asia,CHN
3940,NCT01769157,"Korea, Republic of",East Asia,KOR
3941,NCT01771523,Turkey,Middle East,TUR
3942,NCT01774279,Ireland,Europe,IRL
3942,NCT01774279,United Kingdom,Europe,GBR
3945,NCT01776502,France,Europe,FRA
3947,NCT01780584,Indonesia,Southest Asia,IDN
3948,NCT01781767,Israel,Middle East,ISR
3949,NCT01783002,Canada,North America,CAN
3950,NCT01785849,Australia,Pacifica,AUS
3950,NCT01785849,Austria,Europe,AUT
3950,NCT01785849,Belgium,Europe,BEL
3950,NCT01785849,Canada,North America,CAN
3950,NCT01785849,Czechia,Europe,CZE
3950,NCT01785849,France,Europe,FRA
3950,NCT01785849,Germany,Europe,DEU
3950,NCT01785849,Hungary,Europe,HUN
3950,NCT01785849,Israel,Middle East,ISR
3950,NCT01785849,Italy,Europe,ITA
3950,NCT01785849,Poland,Europe,POL
3950,NCT01785849,Russian Federation,North Asia,RUS
3950,NCT01785849,Spain,Europe,ESP
3950,NCT01785849,United Kingdom,Europe,GBR
3950,NCT01785849,United States,North America,USA
3951,NCT01785875,Australia,Pacifica,AUS
3951,NCT01785875,Austria,Europe,AUT
3951,NCT01785875,Belgium,Europe,BEL
3951,NCT01785875,Canada,North America,CAN
3951,NCT01785875,Czechia,Europe,CZE
3951,NCT01785875,France,Europe,FRA
3951,NCT01785875,Germany,Europe,DEU
3951,NCT01785875,Hungary,Europe,HUN
3951,NCT01785875,Israel,Middle East,ISR
3951,NCT01785875,Italy,Europe,ITA
3951,NCT01785875,Netherlands,Europe,NLD
3951,NCT01785875,Poland,Europe,POL
3951,NCT01785875,Russian Federation,North Asia,RUS
3951,NCT01785875,Spain,Europe,ESP
3951,NCT01785875,Sweden,Europe,SWE
3951,NCT01785875,United Kingdom,Europe,GBR
3951,NCT01785875,United States,North America,USA
3952,NCT01788046,Australia,Pacifica,AUS
3952,NCT01788046,Belgium,Europe,BEL
3952,NCT01788046,Canada,North America,CAN
3952,NCT01788046,Czechia,Europe,CZE
3952,NCT01788046,France,Europe,FRA
3952,NCT01788046,Germany,Europe,DEU
3952,NCT01788046,Hungary,Europe,HUN
3952,NCT01788046,Israel,Middle East,ISR
3952,NCT01788046,Italy,Europe,ITA
3952,NCT01788046,Netherlands,Europe,NLD
3952,NCT01788046,Poland,Europe,POL
3952,NCT01788046,Russian Federation,North Asia,RUS
3952,NCT01788046,Spain,Europe,ESP
3952,NCT01788046,Sweden,Europe,SWE
3952,NCT01788046,United States,North America,USA
3954,NCT01792492,United States,North America,USA
3957,NCT01800617,United States,North America,USA
3960,NCT01811199,Turkey,Middle East,TUR
3964,NCT01812395,Turkey,Middle East,TUR
3965,NCT01813136,France,Europe,FRA
3966,NCT01815021,Israel,Middle East,ISR
3967,NCT01831869,China,East Asia,CHN
3969,NCT01833650,Cyprus,Middle East,CYP
3972,NCT01838642,United States,North America,USA
3973,NCT01840332,Estonia,Europe,EST
3974,NCT01843062,Brazil,South America,BRA
3974,NCT01843062,Denmark,Europe,DNK
3974,NCT01843062,France,Europe,FRA
3974,NCT01843062,Germany,Europe,DEU
3974,NCT01843062,Italy,Europe,ITA
3974,NCT01843062,Poland,Europe,POL
3974,NCT01843062,Sweden,Europe,SWE
3974,NCT01843062,United States,North America,USA
3975,NCT01848171,China,East Asia,CHN
3977,NCT01862510,United States,North America,USA
3978,NCT01865838,Singapore,Southest Asia,SGP
3980,NCT01872429,Taiwan,East Asia,TWN
3981,NCT01876784,Brazil,South America,BRA
3981,NCT01876784,China,East Asia,CHN
3981,NCT01876784,Czechia,Europe,CZE
3981,NCT01876784,Denmark,Europe,DNK
3981,NCT01876784,France,Europe,FRA
3981,NCT01876784,Italy,Europe,ITA
3981,NCT01876784,Japan,East Asia,JPN
3981,NCT01876784,Poland,Europe,POL
3981,NCT01876784,Russian Federation,North Asia,RUS
3981,NCT01876784,Spain,Europe,ESP
3981,NCT01876784,Sweden,Europe,SWE
3981,NCT01876784,United States,North America,USA
3982,NCT01882816,United States,North America,USA
3983,NCT01889134,Poland,Europe,POL
3985,NCT01896232,Austria,Europe,AUT
3985,NCT01896232,Belgium,Europe,BEL
3985,NCT01896232,Canada,North America,CAN
3985,NCT01896232,Czechia,Europe,CZE
3985,NCT01896232,Denmark,Europe,DNK
3985,NCT01896232,Estonia,Europe,EST
3985,NCT01896232,France,Europe,FRA
3985,NCT01896232,Germany,Europe,DEU
3985,NCT01896232,Greece,Europe,GRC
3985,NCT01896232,Hungary,Europe,HUN
3985,NCT01896232,Italy,Europe,ITA
3985,NCT01896232,Latvia,Europe,LVA
3985,NCT01896232,Lithuania,Europe,LTU
3985,NCT01896232,New Zealand,Pacifica,NZL
3985,NCT01896232,Poland,Europe,POL
3985,NCT01896232,Portugal,Europe,PRT
3985,NCT01896232,Russian Federation,North Asia,RUS
3985,NCT01896232,Spain,Europe,ESP
3985,NCT01896232,Sweden,Europe,SWE
3985,NCT01896232,Switzerland,Europe,CHE
3985,NCT01896232,Turkey,Middle East,TUR
3985,NCT01896232,United States,North America,USA
3986,NCT01896479,Australia,Pacifica,AUS
3986,NCT01896479,Canada,North America,CAN
3986,NCT01896479,Croatia,Europe,HRV
3986,NCT01896479,France,Europe,FRA
3986,NCT01896479,Hungary,Europe,HUN
3986,NCT01896479,Israel,Middle East,ISR
3986,NCT01896479,Italy,Europe,ITA
3986,NCT01896479,"Korea, Republic of",East Asia,KOR
3986,NCT01896479,Netherlands,Europe,NLD
3986,NCT01896479,Poland,Europe,POL
3986,NCT01896479,Romania,Europe,ROU
3986,NCT01896479,Russian Federation,North Asia,RUS
3986,NCT01896479,Spain,Europe,ESP
3986,NCT01896479,Sweden,Europe,SWE
3987,NCT01907997,"Korea, Republic of",East Asia,KOR
3988,NCT01915485,Brazil,South America,BRA
3989,NCT01916018,France,Europe,FRA
3990,NCT01916304,Belgium,Europe,BEL
3991,NCT01921452,China,East Asia,CHN
3992,NCT01922440,Austria,Europe,AUT
3992,NCT01922440,Canada,North America,CAN
3992,NCT01922440,Denmark,Europe,DNK
3992,NCT01922440,Germany,Europe,DEU
3992,NCT01922440,Greece,Europe,GRC
3992,NCT01922440,Italy,Europe,ITA
3992,NCT01922440,Norway,Europe,NOR
3992,NCT01922440,Spain,Europe,ESP
3992,NCT01922440,Sweden,Europe,SWE
3992,NCT01922440,United Kingdom,Europe,GBR
3992,NCT01922440,United States,North America,USA
3993,NCT01922843,United States,North America,USA
3996,NCT01932970,United States,North America,USA
3997,NCT01935856,Japan,East Asia,JPN
3998,NCT01945229,Sweden,Europe,SWE
3999,NCT01947023,United States,North America,USA
4000,NCT01954134,Turkey,Middle East,TUR
4001,NCT01964144,"Korea, Republic of",East Asia,KOR
4002,NCT01964508,Israel,Middle East,ISR
4004,NCT01974284,United States,North America,USA
4005,NCT01994200,Canada,North America,CAN
4006,NCT01996072,United States,North America,USA
4007,NCT01997554,France,Europe,FRA
4009,NCT02005250,Denmark,Europe,DNK
4011,NCT02012231,United States,North America,USA
4012,NCT02012686,"Korea, Republic of",East Asia,KOR
4013,NCT02012699,United States,North America,USA
4014,NCT02013479,Denmark,Europe,DNK
4015,NCT02018276,"Korea, Republic of",East Asia,KOR
4016,NCT02056730,Thailand,Southest Asia,THA
4017,NCT02062632,United States,North America,USA
4018,NCT02084732,Colombia,South America,COL
4019,NCT02088645,Switzerland,Europe,CHE
4020,NCT02094079,Denmark,Europe,DNK
4021,NCT02102204,Australia,Pacifica,AUS
4021,NCT02102204,Austria,Europe,AUT
4021,NCT02102204,Belgium,Europe,BEL
4021,NCT02102204,Canada,North America,CAN
4021,NCT02102204,Czechia,Europe,CZE
4021,NCT02102204,Denmark,Europe,DNK
4021,NCT02102204,France,Europe,FRA
4021,NCT02102204,Germany,Europe,DEU
4021,NCT02102204,Greece,Europe,GRC
4021,NCT02102204,Hungary,Europe,HUN
4021,NCT02102204,Israel,Middle East,ISR
4021,NCT02102204,Italy,Europe,ITA
4021,NCT02102204,Latvia,Europe,LVA
4021,NCT02102204,Lithuania,Europe,LTU
4021,NCT02102204,Netherlands,Europe,NLD
4021,NCT02102204,New Zealand,Pacifica,NZL
4021,NCT02102204,Poland,Europe,POL
4021,NCT02102204,Portugal,Europe,PRT
4021,NCT02102204,Russian Federation,North Asia,RUS
4021,NCT02102204,Spain,Europe,ESP
4021,NCT02102204,Sweden,Europe,SWE
4021,NCT02102204,Switzerland,Europe,CHE
4021,NCT02102204,Turkey,Middle East,TUR
4021,NCT02102204,United States,North America,USA
4026,NCT02114658,Japan,East Asia,JPN
4027,NCT02133040,Denmark,Europe,DNK
4028,NCT02133404,Japan,East Asia,JPN
4030,NCT02143271,Japan,East Asia,JPN
4031,NCT02145143,United States,North America,USA
4033,NCT02152137,United States,North America,USA
4035,NCT02152228,Israel,Middle East,ISR
4039,NCT02156362,France,Europe,FRA
4040,NCT02178345,United States,North America,USA
4041,NCT02185560,Japan,East Asia,JPN
4055,NCT02208544,Netherlands,Europe,NLD
4058,NCT02216656,Japan,East Asia,JPN
4059,NCT02223052,United States,North America,USA
4060,NCT02225509,France,Europe,FRA
4062,NCT02227264,Sweden,Europe,SWE
4063,NCT02240563,Brazil,South America,BRA
4065,NCT02244463,United States,North America,USA
4066,NCT02273570,Italy,Europe,ITA
4067,NCT02274623,United States,North America,USA
4068,NCT02278198,United States,North America,USA
4069,NCT02280330,Philippines,Southest Asia,PHL
4071,NCT02301520,Haiti,Central America,HTI
4073,NCT02303444,Algeria,Africa,DZA
4073,NCT02303444,Argentina,South America,ARG
4073,NCT02303444,Brazil,South America,BRA
4073,NCT02303444,Egypt,Africa,EGY
4073,NCT02303444,France,Europe,FRA
4073,NCT02303444,Germany,Europe,DEU
4073,NCT02303444,Greece,Europe,GRC
4073,NCT02303444,India,South Asia,IND
4073,NCT02303444,Japan,East Asia,JPN
4073,NCT02303444,Lebanon,Middle East,LBN
4073,NCT02303444,Mexico,North America,MEX
4073,NCT02303444,Netherlands,Europe,NLD
4073,NCT02303444,Philippines,Southest Asia,PHL
4073,NCT02303444,Russian Federation,North Asia,RUS
4073,NCT02303444,Saudi Arabia,Middle East,SAU
4073,NCT02303444,Spain,Europe,ESP
4073,NCT02303444,Taiwan,East Asia,TWN
4073,NCT02303444,Turkey,Middle East,TUR
4073,NCT02303444,United States,North America,USA
4074,NCT02304757,China,East Asia,CHN
4075,NCT02307175,Canada,North America,CAN
4077,NCT02317926,United States,North America,USA
4079,NCT02323724,Spain,Europe,ESP
4081,NCT02332135,China,East Asia,CHN
4082,NCT02338934,Malaysia,Southest Asia,MYS
4084,NCT02347683,United States,North America,USA
4086,NCT02363647,United States,North America,USA
4087,NCT02364102,Switzerland,Europe,CHE
4088,NCT02374593,United States,North America,USA
4089,NCT02375451,United States,North America,USA
4092,NCT02383927,Belgium,Europe,BEL
4092,NCT02383927,France,Europe,FRA
4092,NCT02383927,Germany,Europe,DEU
4092,NCT02383927,Greece,Europe,GRC
4092,NCT02383927,Italy,Europe,ITA
4092,NCT02383927,"Korea, Republic of",East Asia,KOR
4092,NCT02383927,Netherlands,Europe,NLD
4092,NCT02383927,Spain,Europe,ESP
4092,NCT02383927,United Kingdom,Europe,GBR
4092,NCT02383927,United States,North America,USA
4094,NCT02390934,France,Europe,FRA
4099,NCT02404441,Canada,North America,CAN
4099,NCT02404441,France,Europe,FRA
4099,NCT02404441,Germany,Europe,DEU
4099,NCT02404441,Hungary,Europe,HUN
4099,NCT02404441,Italy,Europe,ITA
4099,NCT02404441,Lebanon,Middle East,LBN
4099,NCT02404441,Netherlands,Europe,NLD
4099,NCT02404441,Norway,Europe,NOR
4099,NCT02404441,Poland,Europe,POL
4099,NCT02404441,Spain,Europe,ESP
4099,NCT02404441,Taiwan,East Asia,TWN
4099,NCT02404441,Thailand,Southest Asia,THA
4099,NCT02404441,Turkey,Middle East,TUR
4099,NCT02404441,United States,North America,USA
4102,NCT02411461,United States,North America,USA
4103,NCT02412150,"Korea, Republic of",East Asia,KOR
4104,NCT02417389,Italy,Europe,ITA
4105,NCT02418247,"Korea, Republic of",East Asia,KOR
4106,NCT02418390,"Korea, Republic of",East Asia,KOR
4108,NCT02430714,Japan,East Asia,JPN
4110,NCT02442661,United States,North America,USA
4111,NCT02456701,United States,North America,USA
4113,NCT02464072,Brazil,South America,BRA
4114,NCT02465060,Guam,Pacifica,GUM
4114,NCT02465060,Puerto Rico,Central America,PRI
4114,NCT02465060,United States,North America,USA
4115,NCT02465424,United Kingdom,Europe,GBR
4116,NCT02467244,India,South Asia,IND
4117,NCT02468921,Denmark,Europe,DNK
4118,NCT02472080,France,Europe,FRA
4120,NCT02499471,Netherlands,Europe,NLD
4122,NCT02512978,China,East Asia,CHN
4123,NCT02514187,Canada,North America,CAN
4124,NCT02515084,France,Europe,FRA
4125,NCT02523209,France,Europe,FRA
4126,NCT02524041,France,Europe,FRA
4127,NCT02525796,United States,North America,USA
4128,NCT02536287,China,East Asia,CHN
4129,NCT02539498,France,Europe,FRA
4131,NCT02549391,Japan,East Asia,JPN
4132,NCT02549404,Japan,East Asia,JPN
4133,NCT02549417,Japan,East Asia,JPN
4135,NCT02561533,Denmark,Europe,DNK
4136,NCT02567877,United States,North America,USA
4137,NCT02568267,Australia,Pacifica,AUS
4137,NCT02568267,Belgium,Europe,BEL
4137,NCT02568267,China,East Asia,CHN
4137,NCT02568267,France,Europe,FRA
4137,NCT02568267,Germany,Europe,DEU
4137,NCT02568267,Hong Kong,East Asia,HKG
4137,NCT02568267,Italy,Europe,ITA
4137,NCT02568267,Japan,East Asia,JPN
4137,NCT02568267,"Korea, Republic of",East Asia,KOR
4137,NCT02568267,Netherlands,Europe,NLD
4137,NCT02568267,Poland,Europe,POL
4137,NCT02568267,Singapore,Southest Asia,SGP
4137,NCT02568267,Spain,Europe,ESP
4137,NCT02568267,Taiwan,East Asia,TWN
4137,NCT02568267,United Kingdom,Europe,GBR
4137,NCT02568267,United States,North America,USA
4138,NCT02577367,United States,North America,USA
4139,NCT02586337,China,East Asia,CHN
4140,NCT02586350,China,East Asia,CHN
4141,NCT02591160,United States,North America,USA
4142,NCT02592356,United States,North America,USA
4143,NCT02602717,France,Europe,FRA
4144,NCT02614495,China,East Asia,CHN
4146,NCT02628067,Australia,Pacifica,AUS
4146,NCT02628067,Brazil,South America,BRA
4146,NCT02628067,Canada,North America,CAN
4146,NCT02628067,China,East Asia,CHN
4146,NCT02628067,Colombia,South America,COL
4146,NCT02628067,Denmark,Europe,DNK
4146,NCT02628067,France,Europe,FRA
4146,NCT02628067,Germany,Europe,DEU
4146,NCT02628067,Israel,Middle East,ISR
4146,NCT02628067,Italy,Europe,ITA
4146,NCT02628067,"Korea, Republic of",East Asia,KOR
4146,NCT02628067,Netherlands,Europe,NLD
4146,NCT02628067,Norway,Europe,NOR
4146,NCT02628067,Philippines,Southest Asia,PHL
4146,NCT02628067,Russian Federation,North Asia,RUS
4146,NCT02628067,South Africa,Africa,ZAF
4146,NCT02628067,Spain,Europe,ESP
4146,NCT02628067,Taiwan,East Asia,TWN
4146,NCT02628067,United States,North America,USA
4147,NCT02638077,China,East Asia,CHN
4148,NCT02644707,Greece,Europe,GRC
4149,NCT02648399,China,East Asia,CHN
4150,NCT02651818,Denmark,Europe,DNK
4152,NCT02657369,Australia,Pacifica,AUS
4152,NCT02657369,France,Europe,FRA
4152,NCT02657369,Italy,Europe,ITA
4152,NCT02657369,United Kingdom,Europe,GBR
4152,NCT02657369,United States,North America,USA
