index,nct_id,investigators
1028,NCT02465060,Seattle Cancer Care Alliance
1028,NCT02465060,Kaiser Permanente Washington
1028,NCT02465060,Swedish Medical Center-First Hill
1028,NCT02465060,Swedish Medical Center-Cherry Hill
1028,NCT02465060,University of Washington Medical Center - Montlake
1028,NCT02465060,PeaceHealth United General Medical Center
1028,NCT02465060,Providence Regional Cancer System-Shelton
1028,NCT02465060,MultiCare Deaconess Cancer and Blood Specialty Center - Valley
1028,NCT02465060,MultiCare Deaconess Cancer and Blood Specialty Center - Downtown
1028,NCT02465060,Providence Sacred Heart Medical Center and Children's Hospital
1028,NCT02465060,Spokane Valley Cancer Center-Mayfair
1028,NCT02465060,Spokane Valley Cancer Center-Mission
1028,NCT02465060,Evergreen Hematology and Oncology PS
1028,NCT02465060,MultiCare Deaconess Cancer and Blood Specialty Center - North
1028,NCT02465060,Tacoma/Valley Radiation Oncology Centers-Jackson Hall
1028,NCT02465060,Franciscan Research Center-Northwest Medical Plaza
1028,NCT02465060,Mary Bridge Children's Hospital and Health Center
1028,NCT02465060,MultiCare Tacoma General Hospital
1028,NCT02465060,Northwest Medical Specialties PLLC
1028,NCT02465060,Tacoma/Valley Radiation Oncology Centers-Saint Joe's
1028,NCT02465060,PeaceHealth Southwest Medical Center
1028,NCT02465060,Legacy Cancer Institute Medical Oncology and Day Treatment
1028,NCT02465060,Legacy Salmon Creek Hospital
1028,NCT02465060,Providence Saint Mary Regional Cancer Center
1028,NCT02465060,Wenatchee Valley Hospital and Clinics
1028,NCT02465060,North Star Lodge Cancer Center at Yakima Valley Memorial Hospital
1028,NCT02465060,Providence Regional Cancer System-Yelm
1028,NCT02465060,United Hospital Center
1028,NCT02465060,West Virginia University Charleston Division
1028,NCT02465060,Edwards Comprehensive Cancer Center
1028,NCT02465060,WVUH-Berkely Medical Center
1028,NCT02465060,Monongalia Hospital
1028,NCT02465060,West Virginia University Healthcare
1028,NCT02465060,Camden Clark Medical Center
1028,NCT02465060,Langlade Hospital and Cancer Center
1028,NCT02465060,Ascension Saint Elizabeth Hospital
1028,NCT02465060,Duluth Clinic Ashland
1028,NCT02465060,Northwest Wisconsin Cancer Center
1028,NCT02465060,Ascension Southeast Wisconsin Hospital - Elmbrook Campus
1028,NCT02465060,Aurora Cancer Care-Southern Lakes VLCC
1028,NCT02465060,Ascension Calumet Hospital
1028,NCT02465060,Marshfield Clinic-Chippewa Center
1028,NCT02465060,Aurora Saint Luke's South Shore
1028,NCT02465060,HSHS Sacred Heart Hospital
1028,NCT02465060,Marshfield Clinic Cancer Center at Sacred Heart
1028,NCT02465060,Marshfield Medical Center-EC Cancer Center
1028,NCT02465060,Aurora Health Center-Fond du Lac
1028,NCT02465060,Ascension Saint Francis - Reiman Cancer Center
1028,NCT02465060,Ascension Southeast Wisconsin Hospital - Franklin
1028,NCT02465060,Aurora Health Care Germantown Health Center
1028,NCT02465060,Aurora Cancer Care-Grafton
1028,NCT02465060,Green Bay Oncology at Saint Vincent Hospital
1028,NCT02465060,Saint Vincent Hospital Cancer Center Green Bay
1028,NCT02465060,Green Bay Oncology Limited at Saint Mary's Hospital
1028,NCT02465060,Saint Vincent Hospital Cancer Center at Saint Mary's
1028,NCT02465060,Aurora BayCare Medical Center
1028,NCT02465060,Mercyhealth Hospital and Cancer Center - Janesville
1028,NCT02465060,Aurora Cancer Care-Kenosha South
1028,NCT02465060,Gundersen Lutheran Medical Center
1028,NCT02465060,Marshfield Clinic - Ladysmith Center
1028,NCT02465060,University of Wisconsin Hospital and Clinics
1028,NCT02465060,Holy Family Memorial Hospital
1028,NCT02465060,Aurora Bay Area Medical Group-Marinette
1028,NCT02465060,Saint Vincent Hospital Cancer Center at Marinette
1028,NCT02465060,Marshfield Medical Center-Marshfield
1028,NCT02465060,Marshfield Medical Center
1028,NCT02465060,Aspirus Medford Hospital
1028,NCT02465060,Ascension Columbia Saint Mary's Hospital Ozaukee
1028,NCT02465060,Aurora Cancer Care-Milwaukee
1028,NCT02465060,Ascension Southeast Wisconsin Hospital - Saint Joseph Campus
1028,NCT02465060,Ascension Columbia Saint Mary's Hospital - Milwaukee
1028,NCT02465060,Ascension Saint Francis Hospital
1028,NCT02465060,Aurora Saint Luke's Medical Center
1028,NCT02465060,Medical College of Wisconsin
1028,NCT02465060,Aurora Sinai Medical Center
1028,NCT02465060,Marshfield Clinic-Minocqua Center
1028,NCT02465060,ProHealth D N Greenwald Center
1028,NCT02465060,Cancer Center of Western Wisconsin
1028,NCT02465060,ProHealth Oconomowoc Memorial Hospital
1028,NCT02465060,Saint Vincent Hospital Cancer Center at Oconto Falls
1028,NCT02465060,Ascension Mercy Hospital
1028,NCT02465060,Vince Lombardi Cancer Clinic - Oshkosh
1028,NCT02465060,Ascension All Saints Hospital
1028,NCT02465060,Aurora Cancer Care-Racine
1028,NCT02465060,Saint Mary's Hospital
1028,NCT02465060,Lakeview Medical Center-Marshfield Clinic
1028,NCT02465060,Marshfield Medical Center-Rice Lake
1028,NCT02465060,HSHS Saint Nicholas Hospital
1028,NCT02465060,Vince Lombardi Cancer Clinic-Sheboygan
1028,NCT02465060,Ascension Saint Michael's Hospital
1028,NCT02465060,Marshfield Clinic Stevens Point Center
1028,NCT02465060,Saint Vincent Hospital Cancer Center at Sturgeon Bay
1028,NCT02465060,Green Bay Oncology - Sturgeon Bay
1028,NCT02465060,Aurora Medical Center in Summit
1028,NCT02465060,Vince Lombardi Cancer Clinic-Two Rivers
1028,NCT02465060,Aurora Cancer Care-Waukesha
1028,NCT02465060,ProHealth Waukesha Memorial Hospital
1028,NCT02465060,UW Cancer Center at ProHealth Care
1028,NCT02465060,Aspirus Regional Cancer Center
1028,NCT02465060,Marshfield Clinic-Wausau Center
1028,NCT02465060,Ascension Medical Group Southeast Wisconsin - Mayfair Road
1028,NCT02465060,Aurora Cancer Care-Milwaukee West
1028,NCT02465060,Aurora West Allis Medical Center
1028,NCT02465060,Diagnostic and Treatment Center
1028,NCT02465060,Marshfield Medical Center - Weston
1028,NCT02465060,Aspirus Cancer Care - Wisconsin Rapids
1028,NCT02465060,Marshfield Clinic - Wisconsin Rapids Center
1028,NCT02465060,Cheyenne Regional Medical Center-West
1028,NCT02465060,Big Horn Basin Cancer Center
1028,NCT02465060,Billings Clinic-Cody
1028,NCT02465060,Welch Cancer Center
1028,NCT02465060,FHP Health Center-Guam
1028,NCT02465060,Cancer Center-Metro Medical Center Bayamon
1028,NCT02465060,Doctors Cancer Center
1028,NCT02465060,San Juan Community Oncology Group
1028,NCT02465060,San Juan City Hospital
1029,NCT02567877,University of Colorado Anschutz Medical Campus
1030,NCT02568267,Western Regional Medical Center at Cancer Treatment Centers of America
1030,NCT02568267,Dignity Health St Joseph's Hospital and Medical Center
1030,NCT02568267,Mayo Clinic
1030,NCT02568267,City of Hope Cancer Center; Division of Medical Oncology & Experimental Therapeutics
1030,NCT02568267,Scripps Clinic
1030,NCT02568267,University of California San Diego Moores Cancer Center; Dept of Lung Cancer
1030,NCT02568267,University of Southern California Medical Center
1030,NCT02568267,Univ Of California Irvine College Of Medicine; 300194620
1030,NCT02568267,Southern California Kaiser Permanente
1030,NCT02568267,UCSF Mount Zion Medical Ctr
1030,NCT02568267,Sarcoma Oncology Center
1030,NCT02568267,University of Colorado Cancer Center
1030,NCT02568267,Yale University
1030,NCT02568267,Georgetown University Medical Center Lombardi Cancer Center
1030,NCT02568267,Florida Cancer Specialists - Sarasota
1030,NCT02568267,H. Lee Moffitt Cancer Center and Research Inst.
1030,NCT02568267,Cleveland Clinic Florida
1030,NCT02568267,"University Cancer & Blood Center, LLC; Research"
1030,NCT02568267,Winship Cancer Institute
1030,NCT02568267,"Southeastern Regional Medical Center, Inc."
1030,NCT02568267,University of Hawaii Cancer Center
1030,NCT02568267,Northwestern University
1030,NCT02568267,"Advocate Medical Group - Park Ridge, Luther Lane - Oncology"
1030,NCT02568267,Midwestern Regional Medical Center
1030,NCT02568267,Weinberg Cancer Institution at Franklin Square
1030,NCT02568267,Massachusetts General Hospital
1030,NCT02568267,Beth Israel Deaconess Medical Center
1030,NCT02568267,Dana Farber Cancer Institute
1030,NCT02568267,University of Michigan Comprehensive Cancer Center; Clinical Trials Office
1030,NCT02568267,Karmanos Cancer Center
1030,NCT02568267,Henry Ford Hospital
1030,NCT02568267,Regents of the University of Minnesota
1030,NCT02568267,Washington University
1030,NCT02568267,Comprehensive Cancer Centers of Nevada (CCCN) - Central Valley
1030,NCT02568267,Dartmouth Hitchcock Medical Center
1030,NCT02568267,North Shore Hem Onc Associates
1030,NCT02568267,Memorial Sloan Kettering Cancer Center
1030,NCT02568267,Levine Cancer Institute
1030,NCT02568267,Duke Cancer Institute
1030,NCT02568267,Cleveland Clinic
1030,NCT02568267,"OSU, James Cancer Hospital"
1030,NCT02568267,Cancer Treatment Centers of America; Tulsa
1030,NCT02568267,Providence Portland Medical Center
1030,NCT02568267,Oregon Health & Science Univ
1030,NCT02568267,Cancer Treatment Centers of America - Eastern Regional Medical Center
1030,NCT02568267,Mary Crowley Medical Research Center
1030,NCT02568267,University Hospital Medical Oncology Clinic; Harold C. Simmons Comprehensive Cancer Center
1030,NCT02568267,University of Texas MD Anderson Cancer Center
1030,NCT02568267,Baylor Scott & White Health
1030,NCT02568267,University of Utah Hospitals & Clinics
1030,NCT02568267,"Virginia Cancer Specialists, PC"
1030,NCT02568267,Virginia Oncology Associates - Hampton
1030,NCT02568267,University of Washington Seattle Cancer Care Alliance
1030,NCT02568267,Wheaton Franciscan Cancer Care-All Saints
1030,NCT02568267,Border Medical Oncology Research Unit
1030,NCT02568267,Liverpool Hospital
1030,NCT02568267,Newcastle Private Hospital
1030,NCT02568267,Flinders Medical Centre
1030,NCT02568267,Austin Health
1030,NCT02568267,Antwerp University Hospital
1030,NCT02568267,Beijing Cancer Hospital
1030,NCT02568267,Sichuan Provincial Cancer Hospital
1030,NCT02568267,Cancer Center of Guangzhou Medical University
1030,NCT02568267,Harbin Medical University Cancer Hospital
1030,NCT02568267,Fudan University Shanghai Cancer Center
1030,NCT02568267,Shanghai chest hospital
1030,NCT02568267,Shenzhen People's Hospital
1030,NCT02568267,Tianjin Cancer Hospital
1030,NCT02568267,Union Hospital Tongji Medical College Huazhong University of Science and Technology
1030,NCT02568267,Zhejiang Cancer Hospital
1030,NCT02568267,Institut de Cancerologie de l Ouest
1030,NCT02568267,Institut Bergonie; Oncologie
1030,NCT02568267,Centre Oscar Lambret; Chir Cancerologie General
1030,NCT02568267,Centre Leon Berard; Departement Oncologie Medicale
1030,NCT02568267,Hôpital de la Timone; Oncologie Médicale Hématologie & Soins Palliatifs
1030,NCT02568267,Hôpital Nord - AP-HM Marseille#; Service d'Oncologie Multidisciplinaire
1030,NCT02568267,Institut de Recherche en Cancérologie de Montpellier
1030,NCT02568267,Hôpital Européen Georges Pompidou; Hématologie Oncologie
1030,NCT02568267,Institut Curie; Oncologie Medicale
1030,NCT02568267,Institut De Cancerologie De L'ouest - Rene Gauducheau - Biology
1030,NCT02568267,Institut Claudius Regaud; Departement Oncologie Medicale
1030,NCT02568267,Institut Gustave Roussy; Pathologie Thoracique
1030,NCT02568267,Charite Universitaetsmedizin Berlin - Campus Charite Mitte ; Charite Comprehensive Cancer Center
1030,NCT02568267,Evang. Lungenklinik Berlin Klinik für Pneumologie
1030,NCT02568267,Universitaetsklinikum Carl Gustav Carus TU Dresden
1030,NCT02568267,Asklepios-Fachkliniken Muenchen-Gauting; Onkologie
1030,NCT02568267,Universitaetsmedizin Goettingen; Abteilung Haematologie und Onkologie
1030,NCT02568267,NCT Uniklinikum Heidelberg; Medizinische Onkologie
1030,NCT02568267,"Universitaetsklinikum Koeln; Innere Medizin I, Haematologie"
1030,NCT02568267,Hong Kong Integrated Oncology Centre
1030,NCT02568267,Princess Margaret Hospital
1030,NCT02568267,The University of Hong Kong
1030,NCT02568267,Queen Elizabeth Hospital
1030,NCT02568267,The Chinese University of Hong Kong
1030,NCT02568267,Seconda Università degli Studi di Napoli; Servizio Epato-Gastroenterologia
1030,NCT02568267,Università Campus Bio-Medico di Roma; Oncologia Medica
1030,NCT02568267,Azienda Ospedaliero Universitaria San Martino; Lung Cancer Unit
1030,NCT02568267,Fondazione IRCCS Istituto Nazionale dei Tumori
1030,NCT02568267,Azienda Socio Sanitaria Territoriale Niguarda (Ospedale Niguarda Ca' Granda); Oncologico -Onc.Falck
1030,NCT02568267,Fondazione del Piemonte per l'Oncologia - IRCCS;Ematologia
1030,NCT02568267,Azienda Ospedaliero-Universitaria S.Luigi Gonzaga; SSD Oncologia Polmonare
1030,NCT02568267,A.O Città della Salute e della Scienza di Torino; Colorectal Cancer Unit (CRCU) - SSCVD
1030,NCT02568267,Azienda Ospedaliero Universitaria Pisana; Uff. Sperim. Clin. U.O. Farmaceutica
1030,NCT02568267,Azienda Ospedaliera di Perugia Ospedale S. Maria della Misericordia ; S.C. Oncologia Medica
1030,NCT02568267,IOV - Istituto Oncologico Veneto - IRCCS; Oncologia Medica II
1030,NCT02568267,Aichi Cancer Center Hospital; Respiratory Medicine
1030,NCT02568267,NHO Shikoku Cancer Center; Dept of Respiratory Medicine
1030,NCT02568267,NHO Kyushu Cancer Center
1030,NCT02568267,"Hyogo Cancer Center, Dept of Respiratory Medicine"
1030,NCT02568267,National Cancer Center Hospital; Dept of Respiratory Medicine
1030,NCT02568267,Miyagi Cancer Center; Respiratory Medicine
1030,NCT02568267,Niigata Cancer Center Hospital; Internal Medicine
1030,NCT02568267,OSAKA CITY GENERAL HOSPITAL;Medical Oncology
1030,NCT02568267,Kindai University Hospital; Medical Oncology
1030,NCT02568267,Shizuoka Cancer Center; Respiratory Internal Medicine
1030,NCT02568267,Chungbuk National University Hospital
1030,NCT02568267,Seoul National University Hospital
1030,NCT02568267,"Severance Hospital, Yonsei University Health System"
1030,NCT02568267,Samsung Medical Center
1030,NCT02568267,Asan Medical Center.
1030,NCT02568267,NKI The Netherlands Cancer Institute
1030,NCT02568267,Leids Universitair Medisch Centrum
1030,NCT02568267,Uniwersyteckie Centrum Kliniczne; Klinika Onkologii i Radioterapii
1030,NCT02568267,Centrum Onkologii-Instytut im.M.Sklodowskiej Curie; Dept of Nuclear Med. and Endocrine Oncology
1030,NCT02568267,Mazowieckie Centrum Leczenia Chorob Pluc i Gruzlicy; Dept of Pulmonology & subdiv. of oncology
1030,NCT02568267,Szpital Kliniczny Przemienienia Panskiego Uni. Medycznego im. Karola Marcinkowskiego; Chemotherapy
1030,NCT02568267,"Centrum Onkologii Instytut im. M. Sklodowskiej-Curie, Klinika Nowotworow Ukladu Chlonnego"
1030,NCT02568267,National University Hospital; Haematology/Oncology
1030,NCT02568267,National Cancer Centre
1030,NCT02568267,Centro Nacional de Investigaciones Oncológicas(CNIO); Gastrointestinal Cancer Clinical Research Unit
1030,NCT02568267,"Vall d´Hebron Institute of Oncology (VHIO), Barcelona"
1030,NCT02568267,Hospital Universitario de La Princesa; Servicio de Oncologia
1030,NCT02568267,Hospital Universitario Ramon y Cajal; Servicio de Farmacia
1030,NCT02568267,Hospital Universitario Clínico San Carlos; Servicio de Oncologia
1030,NCT02568267,Hospital Universitario 12 de Octubre; Servicio de Oncologia
1030,NCT02568267,Hospital Universitario La Paz; Servicio de Oncologia
1030,NCT02568267,Centro Integral Oncologico Clara Campal; Servicio de Oncología
1030,NCT02568267,Hospital Clinico Universitario Virgen de la Victoria; Servicio de Oncologia
1030,NCT02568267,Hospital Universitario Virgen del Rocio; Servicio de Oncologia
1030,NCT02568267,Changhua Christian Hospital
1030,NCT02568267,National Cheng Kung University Hospital
1030,NCT02568267,Taipei Veterans General Hospital
1030,NCT02568267,National Taiwan University Hospital
1030,NCT02568267,Taichung Veterans General Hospital
1030,NCT02568267,Addenbrookes Hospital
1030,NCT02568267,Sarah Cannon Research Institute
1030,NCT02568267,Christie Hospital Nhs Trust; Medical Oncology
1031,NCT02592356,M D Anderson Cancer Center
1033,NCT02628067,Call for Information (Investigational Site 0202)
1033,NCT02628067,Call for Information (Investigational Site 0017)
1033,NCT02628067,Call for Information (Investigational Site 0015)
1033,NCT02628067,Call for Information (Investigational Site 0207)
1033,NCT02628067,Call for Information (Investigational Site 0010)
1033,NCT02628067,Call for Information (Investigational Site 0209)
1033,NCT02628067,Call for Information (Investigational Site 0008)
1033,NCT02628067,Call for Information (Investigational Site 0004)
1033,NCT02628067,Merck Sharp & Dohme
1033,NCT02628067,MSD Brasil
1033,NCT02628067,Merck Canada
1033,NCT02628067,Merck Sharp & Dohme (China) Ltd.
1033,NCT02628067,MDS Colombia SAS
1033,NCT02628067,MSD France
1033,NCT02628067,MSD Sharp & Dohme GmbH
1033,NCT02628067,Merck Sharp & Dohme Co. Ltd.
1033,NCT02628067,MSD Italia S.r.l.
1033,NCT02628067,MSD K.K.
1033,NCT02628067,MSD Korea LTD
1033,NCT02628067,Merck Sharp & Dohme BV
1033,NCT02628067,MSD Norge A/S
1033,NCT02628067,Merck Sharp & Dohme (I.A.) Corporation
1033,NCT02628067,"Merck Sharp & Dohme IDEA, Inc."
1033,NCT02628067,MSD (Pty) LTD South Africa
1033,NCT02628067,Merck Sharp and Dohme de Espana S.A.
1033,NCT02628067,Merck Sharp & Dohme (I.A.) Corp.
1034,NCT02657551,Yale Cancer Center
1034,NCT02657551,Dana-Farber Cancer Institute
1035,NCT02713269,M D Anderson Cancer Center
1036,NCT02747888,Dana Farber Cancer Institute
1037,NCT02834013,University of Alabama at Birmingham Cancer Center
1037,NCT02834013,University of South Alabama Mitchell Cancer Institute
1037,NCT02834013,Anchorage Associates in Radiation Medicine
1037,NCT02834013,Anchorage Radiation Therapy Center
1037,NCT02834013,Alaska Breast Care and Surgery LLC
1037,NCT02834013,Alaska Oncology and Hematology LLC
1037,NCT02834013,Alaska Women's Cancer Care
1037,NCT02834013,Anchorage Oncology Centre
1037,NCT02834013,Katmai Oncology Group
1037,NCT02834013,Providence Alaska Medical Center
1037,NCT02834013,Fairbanks Memorial Hospital
1037,NCT02834013,CTCA at Western Regional Medical Center
1037,NCT02834013,Kingman Regional Medical Center
1037,NCT02834013,Cancer Center at Saint Joseph's
1037,NCT02834013,Highlands Oncology Group PA - Fayetteville
1037,NCT02834013,Mercy Hospital Fort Smith
1037,NCT02834013,CHI Saint Vincent Cancer Center Hot Springs
1037,NCT02834013,Baptist Memorial Hospital and Fowler Family Cancer Center - Jonesboro
1037,NCT02834013,University of Arkansas for Medical Sciences
1037,NCT02834013,Highlands Oncology Group
1037,NCT02834013,Highlands Oncology Group - Springdale
1037,NCT02834013,Kaiser Permanente-Anaheim
1037,NCT02834013,Kaiser Permanente-Deer Valley Medical Center
1037,NCT02834013,Mission Hope Medical Oncology - Arroyo Grande
1037,NCT02834013,PCR Oncology
1037,NCT02834013,Sutter Auburn Faith Hospital
1037,NCT02834013,Sutter Cancer Centers Radiation Oncology Services-Auburn
1037,NCT02834013,AIS Cancer Center at San Joaquin Community Hospital
1037,NCT02834013,Kaiser Permanente-Baldwin Park
1037,NCT02834013,Kaiser Permanente-Bellflower
1037,NCT02834013,Alta Bates Summit Medical Center-Herrick Campus
1037,NCT02834013,Providence Saint Joseph Medical Center/Disney Family Cancer Center
1037,NCT02834013,Mills-Peninsula Medical Center
1037,NCT02834013,Sutter Cancer Centers Radiation Oncology Services-Cameron Park
1037,NCT02834013,Eden Hospital Medical Center
1037,NCT02834013,UC Irvine Health Cancer Center-Newport
1037,NCT02834013,Sutter Davis Hospital
1037,NCT02834013,City of Hope Comprehensive Cancer Center
1037,NCT02834013,Epic Care-Dublin
1037,NCT02834013,Kaiser Permanente Dublin
1037,NCT02834013,Bay Area Breast Surgeons Inc
1037,NCT02834013,Epic Care Partners in Cancer Care
1037,NCT02834013,Kaiser Permanente-Fontana
1037,NCT02834013,Kaiser Permanente-Fremont
1037,NCT02834013,Palo Alto Medical Foundation-Fremont
1037,NCT02834013,Kaiser Permanente-Fresno
1037,NCT02834013,Kaiser Permanente - Harbor City
1037,NCT02834013,Keck Medicine of USC Huntington Beach
1037,NCT02834013,Kaiser Permanente-Irvine
1037,NCT02834013,UC San Diego Moores Cancer Center
1037,NCT02834013,Loma Linda University Medical Center
1037,NCT02834013,Kaiser Permanente Los Angeles Medical Center
1037,NCT02834013,Los Angeles County-USC Medical Center
1037,NCT02834013,USC / Norris Comprehensive Cancer Center
1037,NCT02834013,Kaiser Permanente West Los Angeles
1037,NCT02834013,Cedars Sinai Medical Center
1037,NCT02834013,Contra Costa Regional Medical Center
1037,NCT02834013,Fremont - Rideout Cancer Center
1037,NCT02834013,Mercy UC Davis Cancer Center
1037,NCT02834013,Memorial Medical Center
1037,NCT02834013,Kaiser Permanente-Modesto
1037,NCT02834013,Palo Alto Medical Foundation-Camino Division
1037,NCT02834013,Palo Alto Medical Foundation-Gynecologic Oncology
1037,NCT02834013,Providence Queen of The Valley
1037,NCT02834013,USC Norris Oncology/Hematology-Newport Beach
1037,NCT02834013,Sutter Cancer Research Consortium
1037,NCT02834013,Alta Bates Summit Medical Center - Summit Campus
1037,NCT02834013,Bay Area Tumor Institute
1037,NCT02834013,Kaiser Permanente-Oakland
1037,NCT02834013,Kaiser Permanente-Ontario
1037,NCT02834013,Saint Joseph Hospital - Orange
1037,NCT02834013,UC Irvine Health/Chao Family Comprehensive Cancer Center
1037,NCT02834013,Desert Regional Medical Center
1037,NCT02834013,Palo Alto Medical Foundation Health Care
1037,NCT02834013,Kaiser Permanente - Panorama City
1037,NCT02834013,Keck Medical Center of USC Pasadena
1037,NCT02834013,Eisenhower Medical Center
1037,NCT02834013,Kaiser Permanente- Marshall Medical Offices
1037,NCT02834013,Kaiser Permanente-Redwood City
1037,NCT02834013,Kaiser Permanente-Richmond
1037,NCT02834013,Kaiser Permanente-Riverside
1037,NCT02834013,Kaiser Permanente-Roseville
1037,NCT02834013,Sutter Cancer Centers Radiation Oncology Services-Roseville
1037,NCT02834013,Sutter Roseville Medical Center
1037,NCT02834013,Kaiser Permanente Downtown Commons
1037,NCT02834013,Sutter Medical Center Sacramento
1037,NCT02834013,University of California Davis Comprehensive Cancer Center
1037,NCT02834013,Kaiser Permanente-South Sacramento
1037,NCT02834013,Kaiser Permanente - Sacramento
1037,NCT02834013,Kaiser Permanente-San Diego Mission
1037,NCT02834013,Kaiser Permanente-San Diego Zion
1037,NCT02834013,Sharp Memorial Hospital
1037,NCT02834013,California Pacific Medical Center-Pacific Campus
1037,NCT02834013,Kaiser Permanente-San Francisco
1037,NCT02834013,Kaiser Permanente-Santa Teresa-San Jose
1037,NCT02834013,Kaiser Permanente San Leandro
1037,NCT02834013,Pacific Central Coast Health Center-San Luis Obispo
1037,NCT02834013,Kaiser Permanente-San Marcos
1037,NCT02834013,Mills Health Center
1037,NCT02834013,Kaiser Permanente-San Rafael
1037,NCT02834013,Kaiser San Rafael-Gallinas
1037,NCT02834013,Kaiser Permanente Medical Center - Santa Clara
1037,NCT02834013,Palo Alto Medical Foundation-Santa Cruz
1037,NCT02834013,Mission Hope Medical Oncology - Santa Maria
1037,NCT02834013,Kaiser Permanente-Santa Rosa
1037,NCT02834013,Providence Medical Foundation - Santa Rosa
1037,NCT02834013,Sutter Pacific Medical Foundation
1037,NCT02834013,Providence Santa Rosa Memorial Hospital
1037,NCT02834013,Kaiser Permanente-South San Francisco
1037,NCT02834013,Kaiser Permanente-Stockton
1037,NCT02834013,Palo Alto Medical Foundation-Sunnyvale
1037,NCT02834013,Gene Upshaw Memorial Tahoe Forest Cancer Center
1037,NCT02834013,Sutter Cancer Centers Radiation Oncology Services-Vacaville
1037,NCT02834013,Kaiser Permanente Medical Center-Vacaville
1037,NCT02834013,Kaiser Permanente-Vallejo
1037,NCT02834013,Sutter Solano Medical Center/Cancer Center
1037,NCT02834013,Kaiser Permanente-Walnut Creek
1037,NCT02834013,Epic Care Cyberknife Center
1037,NCT02834013,Kaiser Permanente-Woodland Hills
1037,NCT02834013,Rocky Mountain Cancer Centers-Aurora
1037,NCT02834013,The Medical Center of Aurora
1037,NCT02834013,University of Colorado Hospital
1037,NCT02834013,Boulder Community Hospital
1037,NCT02834013,Boulder Community Foothills Hospital
1037,NCT02834013,Rocky Mountain Cancer Centers-Boulder
1037,NCT02834013,Rocky Mountain Cancer Centers - Centennial
1037,NCT02834013,Penrose-Saint Francis Healthcare
1037,NCT02834013,Rocky Mountain Cancer Centers-Penrose
1037,NCT02834013,UCHealth Memorial Hospital Central
1037,NCT02834013,Memorial Hospital North
1037,NCT02834013,Saint Francis Cancer Center
1037,NCT02834013,Cancer Center of Colorado at Sloan's Lake
1037,NCT02834013,Denver Health Medical Center
1037,NCT02834013,Kaiser Permanente-Franklin
1037,NCT02834013,National Jewish Health-Main Campus
1037,NCT02834013,The Women's Imaging Center
1037,NCT02834013,Porter Adventist Hospital
1037,NCT02834013,Colorado Blood Cancer Institute
1037,NCT02834013,Presbyterian - Saint Lukes Medical Center - Health One
1037,NCT02834013,Rocky Mountain Cancer Centers-Midtown
1037,NCT02834013,SCL Health Saint Joseph Hospital
1037,NCT02834013,Rocky Mountain Cancer Centers-Rose
1037,NCT02834013,Rose Medical Center
1037,NCT02834013,Mercy Medical Center
1037,NCT02834013,Southwest Oncology PC
1037,NCT02834013,Mountain Blue Cancer Care Center - Swedish
1037,NCT02834013,Rocky Mountain Cancer Centers - Swedish
1037,NCT02834013,Swedish Medical Center
1037,NCT02834013,The Melanoma and Skin Cancer Institute
1037,NCT02834013,Poudre Valley Hospital
1037,NCT02834013,Valley View Hospital Cancer Center
1037,NCT02834013,Mountain Blue Cancer Care Center
1037,NCT02834013,National Jewish Health-Western Hematology Oncology
1037,NCT02834013,Saint Mary's Hospital and Regional Medical Center
1037,NCT02834013,Grand Valley Oncology
1037,NCT02834013,North Colorado Medical Center
1037,NCT02834013,Rocky Mountain Cancer Centers-Greenwood Village
1037,NCT02834013,Good Samaritan Medical Center
1037,NCT02834013,Kaiser Permanente-Rock Creek
1037,NCT02834013,Rocky Mountain Cancer Centers-Lakewood
1037,NCT02834013,Saint Anthony Hospital
1037,NCT02834013,Rocky Mountain Cancer Centers-Littleton
1037,NCT02834013,Littleton Adventist Hospital
1037,NCT02834013,Kaiser Permanente-Lone Tree
1037,NCT02834013,Rocky Mountain Cancer Centers-Sky Ridge
1037,NCT02834013,Sky Ridge Medical Center
1037,NCT02834013,Longmont United Hospital
1037,NCT02834013,Rocky Mountain Cancer Centers-Longmont
1037,NCT02834013,McKee Medical Center
1037,NCT02834013,Parker Adventist Hospital
1037,NCT02834013,Rocky Mountain Cancer Centers-Parker
1037,NCT02834013,Saint Mary Corwin Medical Center
1037,NCT02834013,Rocky Mountain Cancer Centers - Pueblo
1037,NCT02834013,National Jewish Health-Northern Hematology Oncology
1037,NCT02834013,Rocky Mountain Cancer Centers-Thornton
1037,NCT02834013,SCL Health Lutheran Medical Center
1037,NCT02834013,Smilow Cancer Hospital-Derby Care Center
1037,NCT02834013,Smilow Cancer Hospital Care Center-Fairfield
1037,NCT02834013,Smilow Cancer Hospital Care Center - Guiford
1037,NCT02834013,Smilow Cancer Hospital Care Center at Saint Francis
1037,NCT02834013,Smilow Cancer Center/Yale-New Haven Hospital
1037,NCT02834013,Yale University
1037,NCT02834013,Yale-New Haven Hospital North Haven Medical Center
1037,NCT02834013,Stamford Hospital/Bennett Cancer Center
1037,NCT02834013,Smilow Cancer Hospital Care Center-Trumbull
1037,NCT02834013,Smilow Cancer Hospital-Waterbury Care Center
1037,NCT02834013,Veterans Affairs Connecticut Healthcare System-West Haven Campus
1037,NCT02834013,Beebe South Coastal Health Campus
1037,NCT02834013,Beebe Medical Center
1037,NCT02834013,Delaware Clinical and Laboratory Physicians PA
1037,NCT02834013,Helen F Graham Cancer Center
