id,nct_id,agency_class,lead_or_collaborator,name,new_class
6123467,NCT03064542,OTHER_GOV,lead,"Clinical Nutrition Research Centre, Singapore",Other
5573710,NCT05003856,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
5575803,NCT04976816,OTHER,lead,Assiut University,University
6123468,NCT03064542,OTHER,collaborator,"Agency for Science, Technology and Research",Other
5577899,NCT04952012,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
5577832,NCT04953195,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
5577900,NCT04952012,UNKNOWN,collaborator,First People's Hospital of Yuhang,Health care Institution
5577901,NCT04952012,UNKNOWN,collaborator,Taizhou Women and Children's Hospital Affiliated to Wenzhou Medical University,Health care Institution
5577902,NCT04952012,UNKNOWN,collaborator,Changxing People's Hospital,Health care Institution
5578199,NCT04948437,OTHER,lead,National Taiwan University Hospital,Health care Institution
5578369,NCT04946123,INDUSTRY,lead,Lo.Li.Pharma s.r.l,Other
5578621,NCT04943146,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
5578622,NCT04943146,UNKNOWN,collaborator,Ningbo Women and Children's Hospital,Health care Institution
5578623,NCT04943146,UNKNOWN,collaborator,People's Hospital of Jinhua,Health care Institution
5578652,NCT04942769,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
5579117,NCT04936698,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
5579449,NCT04932135,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
6124421,NCT03053999,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
5579529,NCT04931576,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
5579897,NCT04927468,OTHER,lead,Sun Yat-sen University,University
6124955,NCT03048877,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
6124499,NCT03053115,OTHER,lead,Azienda USL Modena,Other
5580523,NCT04919694,OTHER,lead,Sun Yat-sen University,University
5580864,NCT04916262,OTHER,lead,Qianfoshan Hospital,Health care Institution
5580217,NCT04922892,OTHER,lead,The Second Hospital of Nanjing Medical University,Health care Institution
6124679,NCT03051126,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
5583915,NCT04883294,OTHER,lead,Maastricht University Medical Center,Health care Institution
5582938,NCT04895631,OTHER,lead,Thomas Hope,Other
5583156,NCT04892303,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
5583157,NCT04892303,NIH,collaborator,National Cancer Institute (NCI),Government Agency
5584166,NCT04880798,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
5584167,NCT04880798,OTHER,collaborator,Beijing Cancer Hospital,Health care Institution
5584387,NCT04878614,OTHER,lead,"University of California, Los Angeles",University
5584443,NCT04877613,OTHER,lead,University of Pennsylvania,University
5584351,NCT04879173,OTHER,lead,Dong Jun Lim,Other
5585027,NCT04000880,OTHER,lead,University of Alabama at Birmingham,University
5584942,NCT04311606,OTHER,lead,Massachusetts Eye and Ear Infirmary,Health care Institution
5584943,NCT04311606,INDUSTRY,collaborator,Regeneron Pharmaceuticals,Other
5585028,NCT04000880,OTHER,collaborator,University of Tennessee Health Science Center,University
5585029,NCT04000880,NIH,collaborator,National Cancer Institute (NCI),Government Agency
5587929,NCT04845867,INDUSTRY,lead,ISAR-M GmbH,Other
5586966,NCT04857086,OTHER,lead,Huazhong University of Science and Technology,University
5586967,NCT04857086,OTHER,collaborator,"Wuhan Union Hospital, China",Health care Institution
5586968,NCT04857086,OTHER,collaborator,West China Hospital,Health care Institution
5586969,NCT04857086,OTHER,collaborator,The First Affiliated Hospital of Kunming Medical College,Health care Institution
5586970,NCT04857086,OTHER,collaborator,Sir Run Run Shaw Hospital,Health care Institution
5586971,NCT04857086,OTHER,collaborator,"China-Japan Union Hospital, Jilin University",Health care Institution
5586972,NCT04857086,OTHER,collaborator,Chinese PLA General Hospital,Health care Institution
5586973,NCT04857086,OTHER,collaborator,Tongji Hospital,Health care Institution
5586974,NCT04857086,OTHER,collaborator,First Hospital of China Medical University,Health care Institution
5586975,NCT04857086,OTHER,collaborator,Gansu Cancer Hospital,Health care Institution
5585330,NCT04876534,OTHER,lead,"Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico",Other
5585331,NCT04876534,OTHER,collaborator,Mauriziano Umberto I Hospital,Health care Institution
5585332,NCT04876534,OTHER,collaborator,Istituto Auxologico Italiano,Other
5585333,NCT04876534,OTHER,collaborator,"Azienda Ospedaliera ""Sant'Andrea""",Health care Institution
5585334,NCT04876534,OTHER,collaborator,"Azienda Ospedaliero, Universitaria Pisana",Health care Institution
5586032,NCT04868045,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
5586859,NCT04858867,OTHER,lead,Leiden University Medical Center,Health care Institution
5587242,NCT04853680,OTHER,lead,Inha University Hospital,Health care Institution
5587930,NCT04845867,INDUSTRY,collaborator,CRI-The Clinical Research Institute GmbH,Other
5589072,NCT04831957,OTHER,lead,Universitair Ziekenhuis Brussel,Health care Institution
5587917,NCT04846010,OTHER,lead,"All Natural Medicine Clinic, LLC",Other
5588041,NCT04844164,OTHER_GOV,lead,"Endocrinology Research Centre, Moscow",Other
5588042,NCT04844164,UNKNOWN,collaborator,Russian Science Foundation,Other
5588181,NCT04842942,OTHER,lead,"University Health Network, Toronto",University
5588204,NCT04842994,OTHER_GOV,lead,Tata Memorial Hospital,Health care Institution
5590942,NCT04809454,OTHER_GOV,lead,"Services Institute of Medical Sciences, Pakistan",Other
5589747,NCT04823728,OTHER,lead,Hospices Civils de Lyon,Health care Institution
5589951,NCT04821336,OTHER,lead,Institut Claudius Regaud,Other
5589952,NCT04821336,UNKNOWN,collaborator,Cancer Research Center of Toulouse,Other
5595477,NCT04754607,OTHER,lead,Istanbul Medipol University Hospital,Health care Institution
5591867,NCT04798092,OTHER,lead,"Central Hospital, Nancy, France",Health care Institution
5592042,NCT04795947,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
5993397,NCT04076514,OTHER,lead,Assiut University,University
5993446,NCT04075851,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
5593525,NCT04778865,OTHER,lead,Universidad de Valparaiso,University
5591190,NCT04806672,OTHER,lead,Minia University,University
5591496,NCT04802876,OTHER,lead,SOLTI Breast Cancer Research Group,Other
5591497,NCT04802876,INDUSTRY,collaborator,Novartis,Other
5592201,NCT04794257,OTHER,lead,Marcin Barczynski,Other
5592963,NCT04785443,OTHER,lead,"University Hospital, Brest",Health care Institution
5593191,NCT04782856,OTHER,lead,Virginia Commonwealth University,University
5595055,NCT04759911,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
5595058,NCT04760171,OTHER,lead,The Leeds Teaching Hospitals NHS Trust,Health care Institution
5595059,NCT04760171,OTHER,collaborator,University of Leeds,University
5596240,NCT04745793,OTHER,lead,IHU Strasbourg,Other
5598811,NCT04714918,OTHER,lead,Limeng Chen,Other
5597134,NCT04734457,OTHER,lead,Ain Shams University,University
5597420,NCT04730726,OTHER,lead,University Medical Center Groningen,Health care Institution
5596724,NCT04739566,OTHER,lead,"Saint Petersburg State University, Russia",University
